"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SH2B1",931.292970193702,0.175859009606595,0.0685324524678103,2.56606911432501,0.0102858330968545,0.013999836733936
"TRPV1",186.308549687073,0.218682716005167,0.0852242110463447,2.56596938030025,0.0102887910222746,0.0140024148290116
"CTSL2",97.6052502583105,-0.498397637166733,0.194239690987128,-2.56588977584278,0.0102911524855024,0.0140041807264208
"CXCL13",675.281226487729,-0.953401730209473,0.371577417173879,-2.5658225880916,0.0102931459829989,0.0140054455834416
"ZNF493",288.268846763458,0.220371155623048,0.0858937574221391,2.56562481648111,0.0102990159703603,0.0140119842085635
"GPR4",209.799837178324,0.304402264166784,0.118668823556712,2.56514099527842,0.0103133886534515,0.0140300883469803
"RTN3",6340.06039102461,0.223398456308318,0.0871370634484368,2.56375929446502,0.0103545326206374,0.0140846039976697
"RPS5",10512.2492074082,0.1954380831664,0.076247668925687,2.5632007629883,0.0103712058561063,0.0141058258611208
"SPRYD3",1527.04433016369,0.159555132657223,0.0622599281730709,2.56272593527075,0.0103853991582528,0.0141236707428537
"ST8SIA4",297.074958595676,-0.250211840477582,0.0976872658104379,-2.56135575503892,0.0104264528187145,0.0141780370302416
"POR",1413.35661082306,-0.214828443727396,0.0839225638026374,-2.55984128693462,0.0104719976140987,0.0142384985636175
"ANXA2P1",78.9017426342344,0.228246018007573,0.0892466736426989,2.55747367035057,0.0105435539435307,0.014334311150454
"ZNF227",360.502729564897,0.124099470104387,0.0485403743486261,2.55662367193712,0.0105693492961262,0.0143678968072817
"C11orf57",818.904461922392,0.115551653008847,0.0452278765827221,2.5548768091622,0.010622538554343,0.0144387107590683
"TRANK1",783.386590628919,-0.21048424593743,0.0824039527576302,-2.55429792981552,0.0106402169707588,0.0144612468751779
"MTRR",726.107411374598,-0.163030325848287,0.0638316752886051,-2.55406622356644,0.0106473003849433,0.0144693800296312
"PAK1IP1",381.299412846708,-0.178250647985422,0.0698068018386746,-2.55348538094274,0.0106650755657856,0.0144920398134031
"S100A9",541.389964854552,-0.647109600636108,0.253506704268209,-2.5526330852042,0.0106912056334261,0.0145260466301391
"CDK13",1183.28948888489,-0.11754656583237,0.0460633079833149,-2.551848119005,0.010715321823492,0.0145573104719398
"MBTD1",726.396631019125,0.173513822263748,0.0680041866487184,2.5515167641082,0.0107255164118671,0.0145696566077819
"CEP110",576.281732177942,0.167009180508569,0.0654805906793205,2.55051426347796,0.0107564122531966,0.0146101180981144
"RSU1",1874.64931703656,0.209300234916261,0.0820965752371275,2.54943929526559,0.0107896293429419,0.014653723797064
"C1orf69",265.550354028361,0.201012691079584,0.0788545310967774,2.54915840958946,0.0107983238728871,0.0146640191002592
"RBM39",4369.94545399372,-0.122510464608051,0.0480611612448888,-2.54905336106667,0.010801577142768,0.0146655108331497
"EPHA1",304.307616129888,-0.368169070851801,0.14443378049976,-2.54905098778061,0.0108016506516286,0.0146655108331497
"NDUFAF2",169.14836321736,0.199787995261505,0.078402939343999,2.54822072913516,0.0108273939338629,0.0146989466121532
"B2M",43461.1582652897,-0.256022102244303,0.100509410401679,-2.54724509099326,0.0108577145880318,0.0147383389061459
"ZNF236",376.779808912243,-0.166582249049447,0.0653977960949511,-2.54721502858576,0.0108586500578745,0.0147383389061459
"UBC",36861.5393410225,0.133406332653087,0.0524037450757302,2.54574043248813,0.0109046239708948,0.0147992128393534
"TRAPPC6B",697.315593882642,0.113009582514131,0.0443934275354212,2.54563769431773,0.0109078335055608,0.0148020425189378
"CYP4V2",739.174778354297,0.226459254899795,0.0889735663608769,2.54524196525152,0.0109202039055392,0.0148173017223598
"RSC1A1",326.423736163008,0.213473820150776,0.0839241196893495,2.54365277754432,0.0109700072081441,0.0148833441435581
"NFIC",1204.0001951304,0.202774225762001,0.0797469709930123,2.54272009628765,0.0109993302532374,0.0149215896241744
"NKG7",123.29826754696,-0.48172860497513,0.189473179900335,-2.54246329337231,0.0110074162302101,0.0149310201811888
"CDC42EP1",1461.41807986059,0.265186458743629,0.1043587255047,2.54110480423303,0.01105027903489,0.0149876169949775
"CCNJ",205.882158311413,-0.169976817036132,0.0668940287468951,-2.54098639624873,0.0110540220386538,0.0149911489897795
"SPTLC1",1805.9521187446,-0.121006216722441,0.0476281492436643,-2.54064494724279,0.0110648219170998,0.0150042496028417
"CABLES1",1036.15789542483,0.237576018158727,0.0935115810323268,2.54060529761118,0.0110660766243746,0.0150044052952867
"ATP5A1",10055.2474574434,0.154554393855258,0.060862802657034,2.53939002326565,0.0111045951786486,0.0150550815054641
"C7orf36",188.168356183784,-0.125693642367727,0.0495053898365807,-2.53898904306474,0.011117330495557,0.0150707951918658
"CD247",97.2468050270729,-0.435645639871669,0.171606077773288,-2.53863759095531,0.0111285034446998,0.0150843878944066
"C2orf16",55.1380448188153,-0.218834921937555,0.0862394443988296,-2.5375270383876,0.0111638743991703,0.0151307741676564
"PIGY",1650.7003162492,0.141360966949701,0.0557327580777188,2.53640716564887,0.0111996432785672,0.0151776901550272
"GSTT2",171.09638141624,0.52998109450149,0.208980986280252,2.53602542477603,0.0112118593714023,0.0151926811720988
"MRPL20",1198.8729253736,-0.150523059686312,0.0593689667939981,-2.53538284081321,0.0112324494328608,0.0152190151193769
"TMEM161B",259.747584115335,-0.176937156216784,0.0698016387838195,-2.53485676410507,0.0112493312905973,0.015240319861891
"CPXM1",777.507244797137,0.4116564938484,0.16240901627485,2.53468990386433,0.0112546905581041,0.0152460113014639
"CYB5R4",300.051343519536,-0.161124606614413,0.0635735547735161,-2.53445960648933,0.0112620910426196,0.0152524938148723
"RP2",467.512216166903,-0.131570241632021,0.0519125469143515,-2.53445938318329,0.0112620982205376,0.0152524938148723
"RANGRF",366.435491348602,0.191269481151319,0.0754683572223807,2.53443281649434,0.0112629522054667,0.0152524938148723
"C21orf119",90.2797223179272,-0.257706090936434,0.101803199037078,-2.53141446805196,0.0113603520585011,0.0153827586951148
"ZNF33A",1536.72190285159,-0.151431155365764,0.0598215909950909,-2.53137960470143,0.0113614814277829,0.0153827586951148
"FGF13",286.893823052691,0.341763280971555,0.135038244498906,2.53086288436105,0.011378231844401,0.015403853313571
"ACD",301.342921611521,0.150952638465236,0.0596614570374658,2.53015340155776,0.0114012667174792,0.0154334506172541
"MRPS28",301.285440197525,-0.215843095172587,0.0853434787187609,-2.52911058247194,0.0114351992043018,0.0154777919924139
"KATNB1",344.463769205139,0.171927963142266,0.0679869357596387,2.52883824254266,0.0114440756738139,0.0154882138694645
"RCL1",454.317072173262,0.197383035226769,0.0780731308167364,2.52818137510192,0.0114655103512468,0.0155156279174937
"TTC18",126.833166308622,0.339262628270178,0.134201851405243,2.52800259249572,0.0114713504907993,0.015521935290953
"DIS3L2",415.447495448579,0.115883115198998,0.0458494962900828,2.52746757490688,0.0114888432320224,0.0155440069342286
"NINJ2",122.223526842529,-0.345869539121468,0.136906618937175,-2.52631714818832,0.0115265373723369,0.0155934030248788
"KAL1",677.154384464454,-0.307229657912559,0.121620308190137,-2.52613780119885,0.0115324236183525,0.0155997628289358
"ZNF557",216.618401685499,-0.160264274444937,0.063449913403788,-2.52583913590288,0.011542231863079,0.0156114260186713
"LY96",120.749372008949,0.298781102400113,0.118319391224122,2.52520824616277,0.0115629747811058,0.0156378749659607
"ZFAND2B",397.430974358292,0.155236710692572,0.0614783395264892,2.52506349208871,0.0115677387891254,0.015642710672001
"ZBTB22",548.604086407651,0.167899114508119,0.0664990074178905,2.52483640023398,0.0115752161292139,0.015651214166291
"SNAP23",1480.15153696699,-0.122174930937284,0.0484135333423137,-2.52356980585225,0.0116169993708802,0.0157060972389992
"AP3S1",1066.84327548213,-0.17386595233838,0.0689299808163707,-2.52235602388398,0.0116571659144459,0.0157587834992145
"CCDC84",93.3985744300153,0.193989508975714,0.0769150053243414,2.52212826557943,0.0116647166194699,0.0157673716227235
"DNAJC8",1833.98949889022,0.103725719818303,0.0411313701724383,2.52181532935677,0.0116750982422625,0.0157797841834789
"MTERFD3",454.758099288009,0.18614610203995,0.073861257450864,2.52021301104687,0.0117283835052046,0.0158501757781323
"ADRA2C",73.6307687235996,0.488602070599194,0.193911463139194,2.51971731164993,0.0117449116749644,0.0158708831103127
"CDC5L",1231.62706640628,-0.115252225260442,0.0457523620115942,-2.5190442677306,0.0117673861349584,0.0158996205804206
"C3orf70",123.56188376181,0.322413168055669,0.128010389427056,2.51864844329209,0.0117806214147635,0.0159158698226965
"PDCD4",6908.51404891486,-0.289224662562434,0.114843114876135,-2.51843275824048,0.0117878388851395,0.0159239863757278
"CELF1",2088.19607298479,-0.103887265907972,0.0412780325795292,-2.51676883358758,0.0118436507634142,0.0159977398664773
"BSN",67.0133985883243,-0.40152151871284,0.15954325202802,-2.51669383448648,0.011846171916758,0.0159995034824836
"PORCN",186.794549823429,-0.141043629209733,0.0560758092590636,-2.51523127482884,0.0118954322276549,0.0160643864176281
"SRRM3",80.7317356964831,-0.372004103726767,0.147996934170626,-2.51359331064172,0.0119508158571598,0.0161375245309596
"BCL11A",166.116779099368,0.628278248086946,0.24999187355716,2.51319468567962,0.0119643288954387,0.0161528800083775
"SEPN1",3674.09398629223,-0.11681860452791,0.0464822856875141,-2.51318545979527,0.0119646418051874,0.0161528800083775
"LOC646471",57.714480934107,0.248662772525916,0.0989746135860235,2.51238942509021,0.011991667854937,0.0161877062839233
"LILRA6",71.8994614414102,0.482914276108631,0.192244332360563,2.51198186276255,0.0120055258759796,0.0162047515489663
"FN3KRP",904.461625158774,-0.173000652311272,0.0689233682046401,-2.51004349929064,0.0120716290299348,0.0162923052313167
"SLC45A4",390.08971098131,-0.233148396274052,0.0929099340900557,-2.5094022351589,0.0120935686850893,0.0163202424238087
"GOLGA4",3686.78920297994,0.189278289084209,0.0754471191059489,2.50875436103014,0.0121157703707959,0.0163485274618951
"FRS3",100.788519450423,0.171791045506946,0.068486395841948,2.50839664425331,0.0121280442663751,0.0163634119186445
"LPGAT1",2472.74205554804,-0.188044560007377,0.0749694315500037,-2.50828312446192,0.0121319416340017,0.0163669926953331
"FBXO3",894.606161356472,0.14221847981303,0.0567111794512593,2.50776797783338,0.0121496416262036,0.0163891917120022
"ZNF418",148.749714465975,-0.29041077167451,0.115809719792286,-2.50765455779864,0.0121535417129583,0.0163927727807839
"KBTBD7",227.530687039596,0.206257290681439,0.082295424197721,2.50630326889002,0.0122000928568374,0.0164538752330482
"C12orf45",158.204998551504,-0.188704972643442,0.07532248357443,-2.50529408602112,0.0122349616275663,0.0164992111365285
"ATXN7L3B",3392.95443538113,-0.140255375185876,0.0559859697849052,-2.50518791984364,0.0122386349552865,0.0165024740746196
"RABGAP1L",337.815553247279,0.163387449637979,0.0652310719222223,2.50474880794221,0.0122538385169297,0.0165212820237986
"LOC285359",62.8469700584212,-0.191619470084371,0.0765501453856131,-2.50318884594024,0.0123079851601309,0.0165925858933637
"RP9",151.8328311272,-0.212830613861283,0.0850273854648744,-2.50308312666165,0.0123116623580708,0.0165958434837978
"RPS24",19197.6001339326,0.193899091554012,0.0774845300603999,2.50242327601221,0.0123346357223526,0.0166251085411968
"GFPT2",535.519983830063,0.366312349084366,0.146425804133285,2.50169258931252,0.012360119614999,0.0166577510486569
"BTBD2",1585.2327190467,0.140909833032275,0.0563289166443337,2.50155411157636,0.0123649545056899,0.0166625610317768
"NSMAF",813.513060608625,0.163145324674273,0.0652218026103307,2.50139245075744,0.0123706009430745,0.0166684635288862
"SPRY4",783.067082997246,0.229290155530377,0.0916818728174733,2.50093228338456,0.0123866860269933,0.0166884286769
"ENTPD3",136.280235746594,-0.408350387857185,0.163315519239048,-2.50037712129166,0.0124061162914695,0.0167128961973813
"TRIM52",185.642810707928,0.158627784852475,0.0634525143389497,2.49994482496185,0.012421265034257,0.0167315914496444
"RING1",718.80690577885,0.133299981593226,0.0533280325367421,2.49962309225237,0.0124325499828644,0.0167450788319292
"GSTP1",3675.69650005304,0.367817380141106,0.147158120952198,2.4994704863117,0.0124379058928654,0.0167505786032113
"MALT1",587.717584631167,0.173290639262061,0.0693386571854181,2.49919231632458,0.0124476738986476,0.0167620185706289
"MYO7A",170.918759399973,0.430017688799918,0.172066623500712,2.49913481215106,0.0124496940186481,0.0167630239737587
"TBL1X",1176.41979590151,-0.187724528091463,0.0751487140615088,-2.49804045798856,0.0124881940280781,0.016813142885506
"GPATCH3",264.101781387436,0.130316705254828,0.0521874585224263,2.49708855239286,0.0125217683142678,0.0168566206096039
"IL18R1",62.2319052626492,0.33590295270486,0.134549641765575,2.49649830573389,0.0125426267931209,0.0168829733590194
"UPF3A",622.312341328092,0.138724201064472,0.055643033990016,2.49310993878161,0.0126629631386576,0.0170432089769069
"CBFA2T2",879.874942540888,-0.130508870716692,0.0523564229194008,-2.49270029233283,0.0126775805765745,0.01706113824041
"CD8B",65.8128788361699,-0.470155610824978,0.188776691047173,-2.49053846752453,0.0127549687566701,0.0171635303357236
"PRR5L",204.607741182807,-0.268451093360507,0.107801890041551,-2.4902262219803,0.0127661808890025,0.0171768618053705
"ATAD3C",139.953584915917,-0.436440808033651,0.17529739962123,-2.48971638470782,0.0127845069062772,0.0171997612844774
"XPO4",739.655143966637,0.152326333733203,0.0611919545612054,2.48931963075053,0.0127987842661884,0.0172172097389717
"STYX",607.457122846001,-0.141531724082014,0.0568596060434945,-2.4891435929709,0.012805123578373,0.0172239772800044
"LOC729991",224.184709313993,-0.155709222724803,0.0625684351071557,-2.48862261710929,0.0128239007688482,0.0172465425238198
"SAP30BP",1039.22732000746,-0.144570886429086,0.0580931327330781,-2.48860544486987,0.0128245201111561,0.0172465425238198
"TNFAIP8L2",83.0605470743347,-0.310278048859682,0.124708115767522,-2.48803413434692,0.0128451403675997,0.0172725081886521
"QSER1",1462.69916365171,-0.19364521942989,0.0778444885560578,-2.48759061844746,0.0128611683666077,0.0172922940970028
"CPT2",738.876265918145,-0.157326972958517,0.0632603333024889,-2.48697666840031,0.0128833848017297,0.0173203956843191
"TMEM85",1307.3269769209,-0.132036603930986,0.0531044450951974,-2.48635690843378,0.0129058459062279,0.0173488204313397
"SEC24A",1001.909114149,-0.171585941156505,0.0690307242376195,-2.48564596491654,0.0129316543100964,0.0173817385564994
"C14orf153",429.692752582143,0.170634478376662,0.0686495099404456,2.48558916916799,0.0129337180560938,0.0173827374690997
"SEPT2",10215.3317119817,0.126283962261312,0.050825073976201,2.48467837588283,0.0129668527157572,0.017425490790966
"PTGR2",400.666013214994,-0.198235949156709,0.0797929207118888,-2.48438016039652,0.012977718101953,0.0174383119003682
"MEGF6",579.060067129064,0.279628391860226,0.112601866698229,2.48333708898117,0.0130157854524243,0.017487678259698
"C18orf10",1231.76965928665,-0.187869762742637,0.0756611746987833,-2.48304052230976,0.0130266268010326,0.0175004581120629
"TMEM38A",61.2278571178705,-0.288869138009055,0.116343233710685,-2.48290449556694,0.0130316020923046,0.0175053554792331
"SMOX",176.935001384978,-0.29608092570545,0.119321363221906,-2.4813739778921,0.0130876979999606,0.0175789151809675
"RNF135",721.809903034365,-0.168707604091484,0.0680323739206858,-2.47981357064166,0.0131451091512541,0.0176542262787427
"RAMP3",553.651409921665,0.382551910650797,0.15456747314476,2.4749832734376,0.0133242415963055,0.0178929802216047
"ZNF334",145.340454930619,0.469487159928644,0.18987660740197,2.47259083861097,0.0134137619084899,0.0180113585638532
"KCNC3",217.164997944057,-0.479151575486122,0.193850664481565,-2.47175616739601,0.0134451185399341,0.018051621311827
"SAMHD1",1220.7373147656,0.302830834901564,0.122534721416602,2.47138795763839,0.0134589718918015,0.0180683780736138
"TMEM159",1088.21878182334,0.190673287268001,0.0771688053281642,2.47085964927347,0.0134788707512994,0.0180932465530649
"CNNM3",935.465057665808,-0.127401907236053,0.051568384540372,-2.47054291833229,0.0134908129579115,0.0181074305052503
"ABHD4",983.600963187438,0.161680388676407,0.0654679403686151,2.46961165672955,0.0135259799584236,0.0181527808108412
"EXOSC7",478.144755321749,-0.126489797556177,0.0512253654434023,-2.46928053048118,0.0135385037026893,0.0181677361849831
"TAOK1",702.018417756054,0.337756085965281,0.136856129465544,2.46796462302638,0.0135883748232022,0.0182328009987574
